ItemID,Description,TrendType,ds,CustomerName,y
FF0011,Frozen Waffles,Regular,2025-02-01,QuickShop Retail,584
FF0011,Frozen Waffles,Regular,2025-02-01,MegaMart Wholesale,139
FF0011,Frozen Waffles,Regular,2025-02-01,Township Grocer,1215
FF0011,Frozen Waffles,Regular,2025-03-01,FamilyGrocer,1697
FF0011,Frozen Waffles,Regular,2025-03-01,Organic Valley Market,34
FF0011,Frozen Waffles,Regular,2025-03-01,WholeChoice Market,409
FF0011,Frozen Waffles,Regular,2025-03-01,QuickShop Retail,1160
FF0011,Frozen Waffles,Regular,2025-03-01,Township Grocer,490
FF0011,Frozen Waffles,Regular,2025-03-01,MegaMart Wholesale,251
FF0011,Frozen Waffles,Regular,2025-03-01,Neighborhood Fresh,200
FF0011,Frozen Waffles,Regular,2025-03-01,BudgetMart,113
FF0011,Frozen Waffles,Regular,2025-03-01,SuperSaver Foods,1572
FF0011,Frozen Waffles,Regular,2025-03-01,DailyFresh Foods,692
FF0011,Frozen Waffles,Regular,2025-03-01,HealthFoods Market,64
FF0011,Frozen Waffles,Regular,2025-04-01,Metro SuperMart,0
FF0011,Frozen Waffles,Regular,2025-04-01,HealthFoods Market,157
FF0011,Frozen Waffles,Regular,2025-04-01,Organic Valley Market,460
FF0011,Frozen Waffles,Regular,2025-04-01,WholeChoice Market,1618
FF0011,Frozen Waffles,Regular,2025-04-01,UrbanEats Superstore,830
FF0011,Frozen Waffles,Regular,2025-04-01,MegaMart Wholesale,10
FF0011,Frozen Waffles,Regular,2025-04-01,SuperSaver Foods,1012
FF0011,Frozen Waffles,Regular,2025-04-01,FreshMart Grocery,676
FF0011,Frozen Waffles,Regular,2025-04-01,Neighborhood Fresh,670
FF0011,Frozen Waffles,Regular,2025-04-01,Township Grocer,271
FF0011,Frozen Waffles,Regular,2025-04-01,BudgetMart,224
FF0011,Frozen Waffles,Regular,2025-04-01,Green Valley Foods,159
FF0011,Frozen Waffles,Regular,2025-04-01,FamilyGrocer,30
FF0011,Frozen Waffles,Regular,2025-04-01,QuickShop Retail,114
FF0011,Frozen Waffles,Regular,2025-04-01,DailyFresh Foods,125
FF0011,Frozen Waffles,Regular,2025-05-01,Green Valley Foods,326
FF0011,Frozen Waffles,Regular,2025-05-01,DailyFresh Foods,594
FF0011,Frozen Waffles,Regular,2025-05-01,HealthFoods Market,90
FF0011,Frozen Waffles,Regular,2025-05-01,QuickShop Retail,512
FF0011,Frozen Waffles,Regular,2025-05-01,SuperSaver Foods,383
FF0011,Frozen Waffles,Regular,2025-05-01,FamilyGrocer,896
FF0011,Frozen Waffles,Regular,2025-05-01,Neighborhood Fresh,744
FF0011,Frozen Waffles,Regular,2025-05-01,FreshMart Grocery,149
FF0011,Frozen Waffles,Regular,2025-05-01,WholeChoice Market,128
FF0011,Frozen Waffles,Regular,2025-05-01,UrbanEats Superstore,1583
FF0011,Frozen Waffles,Regular,2025-05-01,Metro SuperMart,296
FF0011,Frozen Waffles,Regular,2025-05-01,MegaMart Wholesale,938
FF0011,Frozen Waffles,Regular,2025-05-01,BudgetMart,70
FF0011,Frozen Waffles,Regular,2025-06-01,HealthFoods Market,5
FF0011,Frozen Waffles,Regular,2025-06-01,Metro SuperMart,653
FF0011,Frozen Waffles,Regular,2025-06-01,DailyFresh Foods,389
FF0011,Frozen Waffles,Regular,2025-06-01,FamilyGrocer,94
FF0011,Frozen Waffles,Regular,2025-06-01,QuickShop Retail,2077
FF0011,Frozen Waffles,Regular,2025-06-01,BudgetMart,494
FF0011,Frozen Waffles,Regular,2025-06-01,Township Grocer,181
FF0011,Frozen Waffles,Regular,2025-06-01,Organic Valley Market,455
FF0011,Frozen Waffles,Regular,2025-06-01,Neighborhood Fresh,746
FF0011,Frozen Waffles,Regular,2025-06-01,WholeChoice Market,52
FF0011,Frozen Waffles,Regular,2025-06-01,Green Valley Foods,210
FF0011,Frozen Waffles,Regular,2025-06-01,UrbanEats Superstore,1078
FF0011,Frozen Waffles,Regular,2025-07-01,Neighborhood Fresh,653
FF0011,Frozen Waffles,Regular,2025-07-01,SuperSaver Foods,70
FF0011,Frozen Waffles,Regular,2025-07-01,UrbanEats Superstore,614
FF0011,Frozen Waffles,Regular,2025-07-01,BudgetMart,418
FF0011,Frozen Waffles,Regular,2025-07-01,QuickShop Retail,317
FF0011,Frozen Waffles,Regular,2025-07-01,FamilyGrocer,1857
FF0011,Frozen Waffles,Regular,2025-07-01,Organic Valley Market,449
FF0011,Frozen Waffles,Regular,2025-07-01,DailyFresh Foods,150
FF0011,Frozen Waffles,Regular,2025-07-01,FreshMart Grocery,373
FF0011,Frozen Waffles,Regular,2025-07-01,WholeChoice Market,1529
FF0011,Frozen Waffles,Regular,2025-07-01,Green Valley Foods,117
FF0011,Frozen Waffles,Regular,2025-08-01,WholeChoice Market,763
FF0011,Frozen Waffles,Regular,2025-08-01,Organic Valley Market,95
FF0011,Frozen Waffles,Regular,2025-08-01,DailyFresh Foods,349
FF0011,Frozen Waffles,Regular,2025-08-01,SuperSaver Foods,683
FF0011,Frozen Waffles,Regular,2025-08-01,FamilyGrocer,153
FF0011,Frozen Waffles,Regular,2025-08-01,BudgetMart,551
FF0011,Frozen Waffles,Regular,2025-08-01,Township Grocer,592
FF0011,Frozen Waffles,Regular,2025-08-01,FreshMart Grocery,95
FF0011,Frozen Waffles,Regular,2025-08-01,MegaMart Wholesale,449
FF0011,Frozen Waffles,Regular,2025-08-01,HealthFoods Market,796
FF0011,Frozen Waffles,Regular,2025-08-01,UrbanEats Superstore,372
FF0011,Frozen Waffles,Regular,2025-08-01,Neighborhood Fresh,6
FF0011,Frozen Waffles,Regular,2025-08-01,Metro SuperMart,4
FF0011,Frozen Waffles,Regular,2025-08-01,QuickShop Retail,238
FF0011,Frozen Waffles,Regular,2025-08-01,Green Valley Foods,1405
FF0011,Frozen Waffles,Regular,2025-09-01,DailyFresh Foods,333
FF0011,Frozen Waffles,Regular,2025-09-01,UrbanEats Superstore,552
FF0011,Frozen Waffles,Regular,2025-09-01,FreshMart Grocery,64
FF0011,Frozen Waffles,Regular,2025-09-01,MegaMart Wholesale,173
FF0011,Frozen Waffles,Regular,2025-09-01,Township Grocer,258
FF0011,Frozen Waffles,Regular,2025-09-01,Green Valley Foods,1282
FF0011,Frozen Waffles,Regular,2025-09-01,HealthFoods Market,2544
FF0011,Frozen Waffles,Regular,2025-09-01,BudgetMart,23
FF0011,Frozen Waffles,Regular,2025-09-01,QuickShop Retail,728
FF0011,Frozen Waffles,Regular,2025-09-01,Organic Valley Market,236
FF0011,Frozen Waffles,Regular,2025-09-01,Metro SuperMart,253
FF0011,Frozen Waffles,Regular,2025-10-01,WholeChoice Market,186
FF0011,Frozen Waffles,Regular,2025-10-01,Township Grocer,652
FF0011,Frozen Waffles,Regular,2025-10-01,DailyFresh Foods,807
FF0011,Frozen Waffles,Regular,2025-10-01,Green Valley Foods,728
FF0011,Frozen Waffles,Regular,2025-10-01,SuperSaver Foods,1271
FF0011,Frozen Waffles,Regular,2025-10-01,UrbanEats Superstore,9
FF0011,Frozen Waffles,Regular,2025-10-01,FamilyGrocer,635
FF0011,Frozen Waffles,Regular,2025-10-01,QuickShop Retail,483
FF0011,Frozen Waffles,Regular,2025-10-01,Organic Valley Market,90
FF0011,Frozen Waffles,Regular,2025-10-01,Metro SuperMart,1086
FF0011,Frozen Waffles,Regular,2025-10-01,BudgetMart,55
FF0011,Frozen Waffles,Regular,2025-10-01,FreshMart Grocery,395
FF0011,Frozen Waffles,Regular,2025-10-01,Neighborhood Fresh,88
FF0011,Frozen Waffles,Regular,2025-10-01,HealthFoods Market,195
FF0011,Frozen Waffles,Regular,2025-11-01,BudgetMart,1071
FF0011,Frozen Waffles,Regular,2025-11-01,DailyFresh Foods,1358
FF0011,Frozen Waffles,Regular,2025-11-01,Green Valley Foods,486
FF0011,Frozen Waffles,Regular,2025-11-01,FreshMart Grocery,141
FF0011,Frozen Waffles,Regular,2025-11-01,Neighborhood Fresh,182
FF0011,Frozen Waffles,Regular,2025-11-01,QuickShop Retail,216
FF0011,Frozen Waffles,Regular,2025-11-01,UrbanEats Superstore,556
FF0011,Frozen Waffles,Regular,2025-11-01,Township Grocer,20
FF0011,Frozen Waffles,Regular,2025-11-01,SuperSaver Foods,624
FF0011,Frozen Waffles,Regular,2025-11-01,Organic Valley Market,280
FF0011,Frozen Waffles,Regular,2025-11-01,Metro SuperMart,216
FF0011,Frozen Waffles,Regular,2025-11-01,MegaMart Wholesale,1308
FF0011,Frozen Waffles,Regular,2025-12-01,Green Valley Foods,1137
FF0011,Frozen Waffles,Regular,2025-12-01,FamilyGrocer,487
FF0011,Frozen Waffles,Regular,2025-12-01,FreshMart Grocery,813
FF0011,Frozen Waffles,Regular,2025-12-01,BudgetMart,56
FF0011,Frozen Waffles,Regular,2025-12-01,Neighborhood Fresh,200
FF0011,Frozen Waffles,Regular,2025-12-01,Township Grocer,2130
FF0011,Frozen Waffles,Regular,2025-12-01,Metro SuperMart,0
FF0011,Frozen Waffles,Regular,2025-12-01,DailyFresh Foods,791
FF0011,Frozen Waffles,Regular,2025-12-01,Organic Valley Market,1085
FF0011,Frozen Waffles,Regular,2025-12-01,QuickShop Retail,82
FF0012,Frozen Meatballs,Regular,2025-01-01,Township Grocer,915
FF0012,Frozen Meatballs,Regular,2025-01-01,FreshMart Grocery,1139
FF0012,Frozen Meatballs,Regular,2025-01-01,QuickShop Retail,1587
FF0012,Frozen Meatballs,Regular,2025-01-01,SuperSaver Foods,462
FF0012,Frozen Meatballs,Regular,2025-01-01,Metro SuperMart,303
FF0012,Frozen Meatballs,Regular,2025-01-01,Organic Valley Market,331
FF0012,Frozen Meatballs,Regular,2025-01-01,DailyFresh Foods,1048
FF0012,Frozen Meatballs,Regular,2025-01-01,Neighborhood Fresh,1427
FF0012,Frozen Meatballs,Regular,2025-01-01,HealthFoods Market,168
FF0012,Frozen Meatballs,Regular,2025-01-01,UrbanEats Superstore,389
FF0012,Frozen Meatballs,Regular,2025-01-01,FamilyGrocer,1953
FF0012,Frozen Meatballs,Regular,2025-02-01,MegaMart Wholesale,807
FF0012,Frozen Meatballs,Regular,2025-02-01,Neighborhood Fresh,466
FF0012,Frozen Meatballs,Regular,2025-02-01,Metro SuperMart,1619
FF0012,Frozen Meatballs,Regular,2025-02-01,DailyFresh Foods,23
FF0012,Frozen Meatballs,Regular,2025-02-01,QuickShop Retail,164
FF0012,Frozen Meatballs,Regular,2025-02-01,HealthFoods Market,490
FF0012,Frozen Meatballs,Regular,2025-02-01,FreshMart Grocery,187
FF0012,Frozen Meatballs,Regular,2025-02-01,Township Grocer,667
FF0012,Frozen Meatballs,Regular,2025-02-01,SuperSaver Foods,757
FF0012,Frozen Meatballs,Regular,2025-02-01,Organic Valley Market,57
FF0012,Frozen Meatballs,Regular,2025-02-01,FamilyGrocer,384
FF0012,Frozen Meatballs,Regular,2025-02-01,Green Valley Foods,378
FF0012,Frozen Meatballs,Regular,2025-02-01,WholeChoice Market,245
FF0012,Frozen Meatballs,Regular,2025-02-01,BudgetMart,1438
FF0012,Frozen Meatballs,Regular,2025-02-01,UrbanEats Superstore,935
FF0012,Frozen Meatballs,Regular,2025-03-01,SuperSaver Foods,233
FF0012,Frozen Meatballs,Regular,2025-03-01,WholeChoice Market,2189
FF0012,Frozen Meatballs,Regular,2025-03-01,UrbanEats Superstore,1107
FF0012,Frozen Meatballs,Regular,2025-03-01,Neighborhood Fresh,688
FF0012,Frozen Meatballs,Regular,2025-03-01,FamilyGrocer,740
FF0012,Frozen Meatballs,Regular,2025-03-01,Organic Valley Market,470
FF0012,Frozen Meatballs,Regular,2025-03-01,HealthFoods Market,1675
FF0012,Frozen Meatballs,Regular,2025-03-01,QuickShop Retail,390
FF0012,Frozen Meatballs,Regular,2025-03-01,MegaMart Wholesale,273
FF0012,Frozen Meatballs,Regular,2025-03-01,DailyFresh Foods,101
FF0012,Frozen Meatballs,Regular,2025-03-01,Township Grocer,879
FF0012,Frozen Meatballs,Regular,2025-03-01,Metro SuperMart,756
FF0012,Frozen Meatballs,Regular,2025-04-01,BudgetMart,1196
FF0012,Frozen Meatballs,Regular,2025-04-01,DailyFresh Foods,557
FF0012,Frozen Meatballs,Regular,2025-04-01,Township Grocer,2404
FF0012,Frozen Meatballs,Regular,2025-04-01,Metro SuperMart,37
FF0012,Frozen Meatballs,Regular,2025-04-01,Organic Valley Market,495
FF0012,Frozen Meatballs,Regular,2025-04-01,FamilyGrocer,892
FF0012,Frozen Meatballs,Regular,2025-04-01,QuickShop Retail,1398
FF0012,Frozen Meatballs,Regular,2025-04-01,Green Valley Foods,139
FF0012,Frozen Meatballs,Regular,2025-04-01,Neighborhood Fresh,1133
FF0012,Frozen Meatballs,Regular,2025-04-01,WholeChoice Market,566
FF0012,Frozen Meatballs,Regular,2025-04-01,MegaMart Wholesale,355
FF0012,Frozen Meatballs,Regular,2025-05-01,Neighborhood Fresh,933
FF0012,Frozen Meatballs,Regular,2025-05-01,Township Grocer,807
FF0012,Frozen Meatballs,Regular,2025-05-01,MegaMart Wholesale,1703
FF0012,Frozen Meatballs,Regular,2025-05-01,FamilyGrocer,2252
FF0012,Frozen Meatballs,Regular,2025-05-01,FreshMart Grocery,11
FF0012,Frozen Meatballs,Regular,2025-05-01,HealthFoods Market,1067
FF0012,Frozen Meatballs,Regular,2025-05-01,Green Valley Foods,50
FF0012,Frozen Meatballs,Regular,2025-05-01,WholeChoice Market,758
FF0012,Frozen Meatballs,Regular,2025-05-01,QuickShop Retail,323
FF0012,Frozen Meatballs,Regular,2025-05-01,BudgetMart,348
FF0012,Frozen Meatballs,Regular,2025-05-01,Organic Valley Market,414
FF0012,Frozen Meatballs,Regular,2025-05-01,UrbanEats Superstore,924
FF0012,Frozen Meatballs,Regular,2025-06-01,UrbanEats Superstore,61
FF0012,Frozen Meatballs,Regular,2025-06-01,Township Grocer,495
FF0012,Frozen Meatballs,Regular,2025-06-01,Metro SuperMart,3060
FF0012,Frozen Meatballs,Regular,2025-06-01,BudgetMart,1086
FF0012,Frozen Meatballs,Regular,2025-06-01,HealthFoods Market,1178
FF0012,Frozen Meatballs,Regular,2025-06-01,MegaMart Wholesale,1059
FF0012,Frozen Meatballs,Regular,2025-06-01,QuickShop Retail,234
FF0012,Frozen Meatballs,Regular,2025-06-01,SuperSaver Foods,573
FF0012,Frozen Meatballs,Regular,2025-06-01,FreshMart Grocery,1471
FF0012,Frozen Meatballs,Regular,2025-06-01,WholeChoice Market,113
FF0012,Frozen Meatballs,Regular,2025-07-01,HealthFoods Market,1136
FF0012,Frozen Meatballs,Regular,2025-07-01,SuperSaver Foods,1034
FF0012,Frozen Meatballs,Regular,2025-07-01,BudgetMart,466
FF0012,Frozen Meatballs,Regular,2025-07-01,UrbanEats Superstore,361
FF0012,Frozen Meatballs,Regular,2025-07-01,FamilyGrocer,430
FF0012,Frozen Meatballs,Regular,2025-07-01,Township Grocer,260
FF0012,Frozen Meatballs,Regular,2025-07-01,Green Valley Foods,195
FF0012,Frozen Meatballs,Regular,2025-07-01,MegaMart Wholesale,559
FF0012,Frozen Meatballs,Regular,2025-07-01,FreshMart Grocery,265
FF0012,Frozen Meatballs,Regular,2025-07-01,Neighborhood Fresh,287
FF0012,Frozen Meatballs,Regular,2025-07-01,Organic Valley Market,907
FF0012,Frozen Meatballs,Regular,2025-07-01,DailyFresh Foods,2935
FF0012,Frozen Meatballs,Regular,2025-07-01,Metro SuperMart,785
FF0012,Frozen Meatballs,Regular,2025-07-01,QuickShop Retail,67
FF0012,Frozen Meatballs,Regular,2025-08-01,FreshMart Grocery,1114
FF0012,Frozen Meatballs,Regular,2025-08-01,Metro SuperMart,1321
FF0012,Frozen Meatballs,Regular,2025-08-01,QuickShop Retail,507
FF0012,Frozen Meatballs,Regular,2025-08-01,FamilyGrocer,900
FF0012,Frozen Meatballs,Regular,2025-08-01,BudgetMart,650
FF0012,Frozen Meatballs,Regular,2025-08-01,WholeChoice Market,1211
FF0012,Frozen Meatballs,Regular,2025-08-01,HealthFoods Market,951
FF0012,Frozen Meatballs,Regular,2025-08-01,Organic Valley Market,810
FF0012,Frozen Meatballs,Regular,2025-08-01,Township Grocer,311
FF0012,Frozen Meatballs,Regular,2025-08-01,MegaMart Wholesale,2
FF0012,Frozen Meatballs,Regular,2025-08-01,DailyFresh Foods,207
FF0012,Frozen Meatballs,Regular,2025-08-01,SuperSaver Foods,135
FF0012,Frozen Meatballs,Regular,2025-08-01,UrbanEats Superstore,647
FF0012,Frozen Meatballs,Regular,2025-08-01,Green Valley Foods,1029
FF0012,Frozen Meatballs,Regular,2025-09-01,Organic Valley Market,320
FF0012,Frozen Meatballs,Regular,2025-09-01,MegaMart Wholesale,1808
FF0012,Frozen Meatballs,Regular,2025-09-01,BudgetMart,512
FF0012,Frozen Meatballs,Regular,2025-09-01,DailyFresh Foods,1844
FF0012,Frozen Meatballs,Regular,2025-09-01,Township Grocer,163
FF0012,Frozen Meatballs,Regular,2025-09-01,FreshMart Grocery,849
FF0012,Frozen Meatballs,Regular,2025-09-01,Metro SuperMart,630
FF0012,Frozen Meatballs,Regular,2025-09-01,QuickShop Retail,883
FF0012,Frozen Meatballs,Regular,2025-09-01,UrbanEats Superstore,158
FF0012,Frozen Meatballs,Regular,2025-09-01,Neighborhood Fresh,718
FF0012,Frozen Meatballs,Regular,2025-09-01,WholeChoice Market,452
FF0012,Frozen Meatballs,Regular,2025-09-01,SuperSaver Foods,892
FF0012,Frozen Meatballs,Regular,2025-10-01,BudgetMart,1280
FF0012,Frozen Meatballs,Regular,2025-10-01,Organic Valley Market,1391
FF0012,Frozen Meatballs,Regular,2025-10-01,Green Valley Foods,263
FF0012,Frozen Meatballs,Regular,2025-10-01,FreshMart Grocery,1223
FF0012,Frozen Meatballs,Regular,2025-10-01,Metro SuperMart,1966
FF0012,Frozen Meatballs,Regular,2025-10-01,WholeChoice Market,59
FF0012,Frozen Meatballs,Regular,2025-10-01,QuickShop Retail,2795
FF0012,Frozen Meatballs,Regular,2025-10-01,Neighborhood Fresh,34
FF0012,Frozen Meatballs,Regular,2025-10-01,Township Grocer,507
FF0012,Frozen Meatballs,Regular,2025-10-01,MegaMart Wholesale,18
FF0012,Frozen Meatballs,Regular,2025-10-01,DailyFresh Foods,92
FF0012,Frozen Meatballs,Regular,2025-11-01,Neighborhood Fresh,1232
FF0012,Frozen Meatballs,Regular,2025-11-01,DailyFresh Foods,1920
FF0012,Frozen Meatballs,Regular,2025-11-01,UrbanEats Superstore,559
FF0012,Frozen Meatballs,Regular,2025-11-01,FamilyGrocer,159
FF0012,Frozen Meatballs,Regular,2025-11-01,BudgetMart,682
FF0012,Frozen Meatballs,Regular,2025-11-01,Green Valley Foods,966
FF0012,Frozen Meatballs,Regular,2025-11-01,Organic Valley Market,953
FF0012,Frozen Meatballs,Regular,2025-11-01,MegaMart Wholesale,524
FF0012,Frozen Meatballs,Regular,2025-11-01,FreshMart Grocery,50
FF0012,Frozen Meatballs,Regular,2025-11-01,Metro SuperMart,330
FF0012,Frozen Meatballs,Regular,2025-11-01,HealthFoods Market,1804
FF0012,Frozen Meatballs,Regular,2025-12-01,Metro SuperMart,244
FF0012,Frozen Meatballs,Regular,2025-12-01,UrbanEats Superstore,1048
FF0012,Frozen Meatballs,Regular,2025-12-01,WholeChoice Market,478
FF0012,Frozen Meatballs,Regular,2025-12-01,Township Grocer,501
FF0012,Frozen Meatballs,Regular,2025-12-01,MegaMart Wholesale,898
FF0012,Frozen Meatballs,Regular,2025-12-01,HealthFoods Market,2361
FF0012,Frozen Meatballs,Regular,2025-12-01,QuickShop Retail,56
FF0012,Frozen Meatballs,Regular,2025-12-01,Neighborhood Fresh,1493
FF0012,Frozen Meatballs,Regular,2025-12-01,FamilyGrocer,296
FF0012,Frozen Meatballs,Regular,2025-12-01,Green Valley Foods,503
FF0012,Frozen Meatballs,Regular,2025-12-01,Organic Valley Market,19
FF0012,Frozen Meatballs,Regular,2025-12-01,FreshMart Grocery,307
FF0012,Frozen Meatballs,Regular,2025-12-01,BudgetMart,598
FF0012,Frozen Meatballs,Regular,2025-12-01,DailyFresh Foods,49
FF0012,Frozen Meatballs,Regular,2025-12-01,SuperSaver Foods,579
FF0013,Frozen Shrimp,Regular,2025-01-01,Metro SuperMart,1041
FF0013,Frozen Shrimp,Regular,2025-01-01,Neighborhood Fresh,1926
FF0013,Frozen Shrimp,Regular,2025-01-01,WholeChoice Market,926
FF0013,Frozen Shrimp,Regular,2025-01-01,UrbanEats Superstore,859
FF0013,Frozen Shrimp,Regular,2025-01-01,FamilyGrocer,1181
FF0013,Frozen Shrimp,Regular,2025-01-01,Township Grocer,398
FF0013,Frozen Shrimp,Regular,2025-01-01,SuperSaver Foods,1105
FF0013,Frozen Shrimp,Regular,2025-01-01,MegaMart Wholesale,5
FF0013,Frozen Shrimp,Regular,2025-01-01,DailyFresh Foods,1742
FF0013,Frozen Shrimp,Regular,2025-01-01,QuickShop Retail,394
FF0013,Frozen Shrimp,Regular,2025-01-01,Green Valley Foods,543
FF0013,Frozen Shrimp,Regular,2025-01-01,HealthFoods Market,198
FF0013,Frozen Shrimp,Regular,2025-01-01,BudgetMart,914
FF0013,Frozen Shrimp,Regular,2025-02-01,MegaMart Wholesale,1666
FF0013,Frozen Shrimp,Regular,2025-02-01,Township Grocer,86
FF0013,Frozen Shrimp,Regular,2025-02-01,HealthFoods Market,397
FF0013,Frozen Shrimp,Regular,2025-02-01,Metro SuperMart,642
FF0013,Frozen Shrimp,Regular,2025-02-01,SuperSaver Foods,557
FF0013,Frozen Shrimp,Regular,2025-02-01,FreshMart Grocery,171
FF0013,Frozen Shrimp,Regular,2025-02-01,QuickShop Retail,1560
FF0013,Frozen Shrimp,Regular,2025-02-01,Green Valley Foods,900
FF0013,Frozen Shrimp,Regular,2025-02-01,Neighborhood Fresh,1450
FF0013,Frozen Shrimp,Regular,2025-02-01,FamilyGrocer,1560
FF0013,Frozen Shrimp,Regular,2025-02-01,Organic Valley Market,1099
FF0013,Frozen Shrimp,Regular,2025-03-01,Metro SuperMart,1842
FF0013,Frozen Shrimp,Regular,2025-03-01,HealthFoods Market,448
FF0013,Frozen Shrimp,Regular,2025-03-01,MegaMart Wholesale,222
FF0013,Frozen Shrimp,Regular,2025-03-01,Township Grocer,49
FF0013,Frozen Shrimp,Regular,2025-03-01,QuickShop Retail,461
FF0013,Frozen Shrimp,Regular,2025-03-01,WholeChoice Market,5640
FF0013,Frozen Shrimp,Regular,2025-03-01,FreshMart Grocery,703
FF0013,Frozen Shrimp,Regular,2025-03-01,Organic Valley Market,1113
FF0013,Frozen Shrimp,Regular,2025-03-01,SuperSaver Foods,283
FF0013,Frozen Shrimp,Regular,2025-03-01,UrbanEats Superstore,640
FF0013,Frozen Shrimp,Regular,2025-04-01,QuickShop Retail,630
FF0013,Frozen Shrimp,Regular,2025-04-01,FreshMart Grocery,1649
FF0013,Frozen Shrimp,Regular,2025-04-01,DailyFresh Foods,2414
FF0013,Frozen Shrimp,Regular,2025-04-01,FamilyGrocer,1337
FF0013,Frozen Shrimp,Regular,2025-04-01,UrbanEats Superstore,624
FF0013,Frozen Shrimp,Regular,2025-04-01,WholeChoice Market,1648
FF0013,Frozen Shrimp,Regular,2025-04-01,Township Grocer,268
FF0013,Frozen Shrimp,Regular,2025-04-01,Neighborhood Fresh,467
FF0013,Frozen Shrimp,Regular,2025-04-01,HealthFoods Market,931
FF0013,Frozen Shrimp,Regular,2025-04-01,Green Valley Foods,1008
FF0013,Frozen Shrimp,Regular,2025-05-01,Green Valley Foods,815
FF0013,Frozen Shrimp,Regular,2025-05-01,UrbanEats Superstore,1663
FF0013,Frozen Shrimp,Regular,2025-05-01,HealthFoods Market,824
FF0013,Frozen Shrimp,Regular,2025-05-01,DailyFresh Foods,519
FF0013,Frozen Shrimp,Regular,2025-05-01,QuickShop Retail,1070
FF0013,Frozen Shrimp,Regular,2025-05-01,Metro SuperMart,615
FF0013,Frozen Shrimp,Regular,2025-05-01,Organic Valley Market,288
FF0013,Frozen Shrimp,Regular,2025-05-01,SuperSaver Foods,1192
FF0013,Frozen Shrimp,Regular,2025-05-01,MegaMart Wholesale,137
FF0013,Frozen Shrimp,Regular,2025-05-01,WholeChoice Market,689
FF0013,Frozen Shrimp,Regular,2025-05-01,BudgetMart,1173
FF0013,Frozen Shrimp,Regular,2025-05-01,FamilyGrocer,722
FF0013,Frozen Shrimp,Regular,2025-05-01,FreshMart Grocery,657
FF0013,Frozen Shrimp,Regular,2025-05-01,Township Grocer,768
FF0013,Frozen Shrimp,Regular,2025-06-01,UrbanEats Superstore,1520
FF0013,Frozen Shrimp,Regular,2025-06-01,FreshMart Grocery,445
FF0013,Frozen Shrimp,Regular,2025-06-01,QuickShop Retail,55
FF0013,Frozen Shrimp,Regular,2025-06-01,WholeChoice Market,348
FF0013,Frozen Shrimp,Regular,2025-06-01,SuperSaver Foods,1155
FF0013,Frozen Shrimp,Regular,2025-06-01,FamilyGrocer,1647
FF0013,Frozen Shrimp,Regular,2025-06-01,Metro SuperMart,161
FF0013,Frozen Shrimp,Regular,2025-06-01,BudgetMart,49
FF0013,Frozen Shrimp,Regular,2025-06-01,Township Grocer,1489
FF0013,Frozen Shrimp,Regular,2025-06-01,MegaMart Wholesale,350
FF0013,Frozen Shrimp,Regular,2025-06-01,Organic Valley Market,554
FF0013,Frozen Shrimp,Regular,2025-06-01,HealthFoods Market,2445
FF0013,Frozen Shrimp,Regular,2025-06-01,Neighborhood Fresh,48
FF0013,Frozen Shrimp,Regular,2025-06-01,Green Valley Foods,741
FF0013,Frozen Shrimp,Regular,2025-07-01,FreshMart Grocery,595
FF0013,Frozen Shrimp,Regular,2025-07-01,SuperSaver Foods,1224
FF0013,Frozen Shrimp,Regular,2025-07-01,MegaMart Wholesale,1020
FF0013,Frozen Shrimp,Regular,2025-07-01,FamilyGrocer,1177
FF0013,Frozen Shrimp,Regular,2025-07-01,BudgetMart,8
FF0013,Frozen Shrimp,Regular,2025-07-01,Organic Valley Market,234
FF0013,Frozen Shrimp,Regular,2025-07-01,WholeChoice Market,1034
FF0013,Frozen Shrimp,Regular,2025-07-01,DailyFresh Foods,631
FF0013,Frozen Shrimp,Regular,2025-07-01,HealthFoods Market,5
FF0013,Frozen Shrimp,Regular,2025-07-01,Metro SuperMart,1557
FF0013,Frozen Shrimp,Regular,2025-07-01,UrbanEats Superstore,1414
FF0013,Frozen Shrimp,Regular,2025-07-01,Green Valley Foods,758
FF0013,Frozen Shrimp,Regular,2025-07-01,Township Grocer,65
FF0013,Frozen Shrimp,Regular,2025-07-01,Neighborhood Fresh,1388
FF0013,Frozen Shrimp,Regular,2025-08-01,QuickShop Retail,1269
FF0013,Frozen Shrimp,Regular,2025-08-01,Organic Valley Market,498
FF0013,Frozen Shrimp,Regular,2025-08-01,Green Valley Foods,579
FF0013,Frozen Shrimp,Regular,2025-08-01,DailyFresh Foods,202
FF0013,Frozen Shrimp,Regular,2025-08-01,SuperSaver Foods,349
FF0013,Frozen Shrimp,Regular,2025-08-01,WholeChoice Market,1087
FF0013,Frozen Shrimp,Regular,2025-08-01,MegaMart Wholesale,663
FF0013,Frozen Shrimp,Regular,2025-08-01,HealthFoods Market,1740
FF0013,Frozen Shrimp,Regular,2025-08-01,FreshMart Grocery,2238
FF0013,Frozen Shrimp,Regular,2025-08-01,UrbanEats Superstore,912
FF0013,Frozen Shrimp,Regular,2025-08-01,Neighborhood Fresh,1660
FF0013,Frozen Shrimp,Regular,2025-09-01,BudgetMart,1860
FF0013,Frozen Shrimp,Regular,2025-09-01,Organic Valley Market,551
FF0013,Frozen Shrimp,Regular,2025-09-01,UrbanEats Superstore,162
